release_id,benchmark_slug,group,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,coder,flagged_for_review,notes,organization,model_name,release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,benchmark_name,benchmark_release_date,reverse_gap
Microsoft | Phi-2 | 2023-12-12,trivia_qa,eligible,G,0,,2.0,https://www.microsoft.com/en-us/research/blog/phi-2-the-surprising-power-of-small-language-models/,2023-12-12,,,,kevin,1.0,,Microsoft,Phi-2,2023-12-12,Microsoft / Phi,2,,Phi-1.5,8,0.452,TriviaQA,2017-05-09,+boolq|+gsm8k-in-group|+humaneval|+mbpp|+siqa|+squadv2
Microsoft | Phi-2 | 2023-12-12,wino_grande,eligible,C,1,,2.0,https://www.microsoft.com/en-us/research/blog/phi-2-the-surprising-power-of-small-language-models/,2023-12-12,grouped commonsense-reasoning average,,,kevin,1.0,,Microsoft,Phi-2,2023-12-12,Microsoft / Phi,2,,Phi-1.5,8,0.547,Winogrande,2019-07-24,+boolq|+gsm8k-in-group|+humaneval|+mbpp|+siqa|+squadv2
MiniMax | MiniMax-M2.5 | 2026-02-12,ale_bench,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,618.17,ale_bench,2025-06-10,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,apex_agents,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,0.062,APEX-Agents,2026-01-20,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,arc_agi,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,0.6367,ARC-AGI,2019-11-05,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,arc_agi_2,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,0.0486,ARC-AGI-2,2025-03-24,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,terminalbench,eligible,C,1,51.7,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,Terminal Bench 2,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,0.427,Terminal Bench,2025-05-19,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,vending_bench_2,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,-23.15999999999999,vending_bench_2,2025-11-18,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.5 | 2026-02-12,webdev_arena,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,2026-02-12,,,,kevin,1.0,,MiniMax,MiniMax-M2.5,2026-02-12,MiniMax / MiniMax M,4,,MiniMax-M2.1,11,1382.1,webdev_arena,2024-12-10,+aa_lcr|+aime25|+bfcl_multiturn|+browsecomp_ctx|+finance_modeling|+gdpval_mm|+gpqa_diamond|+hle|+ifbench|+mewc|+multi_swe_bench|+rise|+scicode|+swe_bench_multilingual|+swe_bench_pro|+swe_bench_verified|+tau2_telecom|+vibe_pro|+wide_search
MiniMax | MiniMax-M2.7 | 2026-03-18,ale_bench,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,,,,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,,MiniMax-M2.5,9,599.25,ale_bench,2025-06-10,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M2.7 | 2026-03-18,critpt,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,,,,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,,MiniMax-M2.5,9,0.0057142857142857,CritPt,2025-09-30,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M2.7 | 2026-03-18,scicode,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,,,,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,,MiniMax-M2.5,9,0.469907407407407,scicode,2024-07-18,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M2.7 | 2026-03-18,terminalbench,eligible,C,1,57.0,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,Terminal Bench 2,MiniMax-M2.5,https://huggingface.co/MiniMaxAI/MiniMax-M2.5/raw/main/README.md,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,MiniMax | MiniMax-M2.5 | 2026-02-12,MiniMax-M2.5,9,0.451,Terminal Bench,2025-05-19,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M2.7 | 2026-03-18,webdev_arena,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,,,,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,,MiniMax-M2.5,9,1400.54,webdev_arena,2024-12-10,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M2.7 | 2026-03-18,weirdml,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M2.7/raw/main/README.md,2026-03-18,,,,kevin,1.0,,MiniMax,MiniMax-M2.7,2026-03-18,MiniMax / MiniMax M,5,,MiniMax-M2.5,9,0.3695,WeirdML,2025-01-16,+artificial_analysis|+gdpval_aa|+mle_bench_lite|+mm_clawbench|+multi_swe_bench|+nl2repo|+swe_bench_multilingual|+swe_bench_pro|+toolathlon|+vibe_pro
MiniMax | MiniMax-M3 | 2026-06-01,ale_bench,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,640.02,ale_bench,2025-06-10,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,chess_puzzles,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.14,Chess Puzzles,2025-12-10,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,critpt,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.0371428571428571,CritPt,2025-09-30,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,gpqa_diamond,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.9090909090909092,GPQA diamond,2023-11-20,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,otis_mock_aime_2024_2025,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.7111111111111111,OTIS Mock AIME 2024-2025,2024-12-19,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,scicode,eligible,G,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.453703703703704,scicode,2024-07-18,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,simplebench,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,0.458,SimpleBench,2024-10-31,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,vending_bench_2,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,2157.7716666666665,vending_bench_2,2025-11-18,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
MiniMax | MiniMax-M3 | 2026-06-01,webdev_arena,eligible,H,0,,1.0,https://huggingface.co/MiniMaxAI/MiniMax-M3/raw/main/README.md,2026-06-01,,,,kevin,,,MiniMax,MiniMax-M3,2026-06-01,MiniMax / MiniMax M,6,,MiniMax-M2.7,14,1527.75,webdev_arena,2024-12-10,+apex_agents|+bankertoolbench|+browsecomp|+cl_bench|+claw_eval|+draco|+gdpval_rubrics|+imo_2025|+kernelbench_hard|+livesqlbench|+loca_bench|+mcp_atlas|+mmmu_pro|+nl2repo|+officeqa_pro|+omnidocbench|+os_world|+paperbench|+posttrainbench|+spreadsheetbench|+svg_bench|+swe_atlas_qna|+swe_atlas_test_writing|+swe_bench_pro|+swe_bench_verified|+swe_fficiency|+terminal_bench_2_1|+usamo_2026|+vibe_v2|+video_mme|+video_mmmu|+yc_bench
Mistral AI | Mistral 7B | 2023-09-27,adversarial_nli,eligible,H,0,,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.471,ANLI,2019-10-31,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,arc_ai2,eligible,A,1,55.5,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.786,ARC AI2,2018-03-14,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,bbh,eligible,B,1,,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.561,BBH,2022-10-17,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,bool_q,eligible,C,1,,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,constituent of the grouped 'Comprehension' bar in Fig 4,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.874,bool_q,2019-05-24,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,gsm8k,eligible,A,1,52.2,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.544,GSM8K,2021-10-27,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,hella_swag,eligible,A,1,81.3,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.81,HellaSwag,2019-05-19,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,math_level_5,eligible,C,1,13.1,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,"MATH 4-shot maj@4 full set, not the level-5 subset",,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.0368202416918429,MATH level 5,2021-03-05,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,mmlu,eligible,A,1,60.1,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.625,MMLU,2020-09-07,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,open_book_qa,eligible,C,1,,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,constituent of the grouped 'Reasoning' bar in Fig 4,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.798,OpenBookQA,2018-09-08,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,piqa,eligible,A,1,83.0,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.83,PIQA,2019-11-26,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,trivia_qa,eligible,A,1,69.9,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.752,TriviaQA,2017-05-09,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral 7B | 2023-09-27,wino_grande,eligible,A,1,75.3,3.0,https://arxiv.org/pdf/2310.06825,2023-10-10,,,,kevin,1.0,,Mistral AI,Mistral 7B,2023-09-27,Mistral AI / Mistral 7B,1,,,13,0.753,Winogrande,2019-07-24,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+natural_questions|+quac|+siqa
Mistral AI | Mistral Medium 3.5 | 2026-04-28,ale_bench,eligible,H,0,,2.0,https://mistral.ai/news/vibe-remote-agents-mistral-medium-3-5/,2026-04-28,,,,kevin,,,Mistral AI,Mistral Medium 3.5,2026-04-28,Mistral AI / Mistral Medium,2,,Mistral Medium 3,8,763.98,ale_bench,2025-06-10,+aime25|+allenai_ifbench|+beyond_aime|+browsecomp|+collie|+swe_bench_verified|+tau3_airline|+tau3_banking|+tau3_retail|+tau3_telecom
Mistral AI | Mistral Medium 3.5 | 2026-04-28,critpt,eligible,H,0,,2.0,https://mistral.ai/news/vibe-remote-agents-mistral-medium-3-5/,2026-04-28,,,,kevin,,,Mistral AI,Mistral Medium 3.5,2026-04-28,Mistral AI / Mistral Medium,2,,Mistral Medium 3,8,0.0,CritPt,2025-09-30,+aime25|+allenai_ifbench|+beyond_aime|+browsecomp|+collie|+swe_bench_verified|+tau3_airline|+tau3_banking|+tau3_retail|+tau3_telecom
Mistral AI | Mistral Medium 3.5 | 2026-04-28,scicode,eligible,G,0,,2.0,https://mistral.ai/news/vibe-remote-agents-mistral-medium-3-5/,2026-04-28,,,,kevin,,,Mistral AI,Mistral Medium 3.5,2026-04-28,Mistral AI / Mistral Medium,2,,Mistral Medium 3,8,0.395833333333333,scicode,2024-07-18,+aime25|+allenai_ifbench|+beyond_aime|+browsecomp|+collie|+swe_bench_verified|+tau3_airline|+tau3_banking|+tau3_retail|+tau3_telecom
Mistral AI | Mistral Medium 3.5 | 2026-04-28,webdev_arena,eligible,H,0,,2.0,https://mistral.ai/news/vibe-remote-agents-mistral-medium-3-5/,2026-04-28,,,,kevin,,,Mistral AI,Mistral Medium 3.5,2026-04-28,Mistral AI / Mistral Medium,2,,Mistral Medium 3,8,1267.06,webdev_arena,2024-12-10,+aime25|+allenai_ifbench|+beyond_aime|+browsecomp|+collie|+swe_bench_verified|+tau3_airline|+tau3_banking|+tau3_retail|+tau3_telecom
Mistral AI | Mistral Medium 3.5 | 2026-04-28,weirdml,eligible,H,0,,2.0,https://mistral.ai/news/vibe-remote-agents-mistral-medium-3-5/,2026-04-28,,,,kevin,,,Mistral AI,Mistral Medium 3.5,2026-04-28,Mistral AI / Mistral Medium,2,,Mistral Medium 3,8,0.4371,WeirdML,2025-01-16,+aime25|+allenai_ifbench|+beyond_aime|+browsecomp|+collie|+swe_bench_verified|+tau3_airline|+tau3_banking|+tau3_retail|+tau3_telecom
Mistral AI | Mixtral 8x7B | 2023-12-11,adversarial_nli,eligible,H,0,,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.552,ANLI,2019-10-31,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,arc_ai2,eligible,A,1,59.7,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.873,ARC AI2,2018-03-14,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,gpqa_diamond,eligible,H,0,,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.3058712121212121,GPQA diamond,2023-11-20,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,gsm8k,eligible,A,1,74.4,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.744,GSM8K,2021-10-27,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,hella_swag,eligible,A,1,84.4,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.867,HellaSwag,2019-05-19,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,math_level_5,eligible,C,1,28.4,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,"MATH maj@4 full set, not the level-5 subset",,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.0995090634441087,MATH level 5,2021-03-05,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,mmlu,eligible,A,1,70.6,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.706,MMLU,2020-09-07,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
Mistral AI | Mixtral 8x7B | 2023-12-11,open_book_qa,eligible,C,1,,3.0,https://arxiv.org/pdf/2401.04088,2024-01-08,constituent of the grouped commonsense-reasoning panel in Fig 3,,,kevin,1.0,,Mistral AI,Mixtral 8x7B,2023-12-11,Mistral AI / Mixtral xB,1,,,12,0.858,OpenBookQA,2018-09-08,+agi_eval|+arc_easy|+commonsenseqa|+humaneval|+mbpp|+mt_bench|+multilingual_arc_hellaswag_mmlu|+natural_questions|+quac|+siqa|bbh|bool_q
